folder	file	album	artist	title	genre	description
../music/arijit	Arijit Singh, Kaushiki _ Kichhu Kichhu Kotha.mp3	arijit	Arijit Singh, Kaushiki	Kichhu Kichhu Kotha	orchestral xenharmonic hinduastani	4ipRXw12TExqARMVzGqfZp
../music/arnobNFrnz	Arnob _ Megh Bolechhe.mp3	arnobNFrnz	Arnob	Megh Bolechhe	robindro-songeet	2vHPcgVavg6T1hVDe2y86X
../music/arnobNFrnz	Arnob _ Phagun Haway Haway.mp3	arnobNFrnz	Arnob	Phagun Haway Haway	robindro-songeet	5LTXVT4oQwWJNJLmrETGsV
../music/arnobNFrnz	Arnob and Friends _ Ore Nil Doriya.mp3	arnobNFrnz	Arnob and Friends	Ore Nil Doriya	norske folk fusion	0XwY17K9fiz0z8wHMqrwGy
../music/asees	Asees Kaur _ Baat Nahi Karni.mp3	asees	Asees Kaur	Baat Nahi Karni	elecro mellow	2u3HW8mIXavURNop5FD8cn
../music/asees	Asees Kaur _ Sapna.mp3	asees	Asees Kaur	Sapna	tropicalia emo ballad	2Q7X5zeCFyMbmsxAx7cELX
../music/asees	Asees Kaur (Amit Trivedi) _ Jaan Nisaar.mp3	asees	Asees Kaur (Amit Trivedi)	Jaan Nisaar	romantico lo-fi	324iODOMWqMOneHk6KR6oq
../music/asees	Asees Kaur, Raahat Fateh Ali Khan (Tanishk Bagchi) _ Tere Bin.mp3	asees	Asees Kaur, Raahat Fateh Ali Khan (Tanishk Bagchi)	Tere Bin	romatico noir	4f5kLqyOJ5ZPnalEVMQrB2
../music/audiomachine	Audiomachine _ Wars Of Faith.mp3	audiomachine	Audiomachine	Wars Of Faith	theremin symphonic anarcho-punk	6u5olIUAuEmBhA5DeSyJWs
../music/audiomachine	Audiomachine _ We are Gods.mp3	audiomachine	Audiomachine	We are Gods	theremin symphonic anarcho-punk	24xmMFEfEsoxotkmfB1630
../music/baarat	Ritviz, Nucleya _ Roz.mp3	baarat	Ritviz, Nucleya	Roz	drupad fusion edm	4EdC3L7GICZ5MpFUqYf4rP
../music/bandRecords	Eagles _ Hotel California.mp3	bandRecords	Eagles	Hotel California	flava melodica emo	40riOy7x9W7GXjyGp4pjAv
../music/bandRecords	Green Day _ Boulevard of Broken Dreams.mp3	bandRecords	Green Day	Boulevard of Broken Dreams	mellow rock	5GorCbAP4aL0EJ16frG2hd
../music/beatles	The Beatles _ Eleanor Rigsby.mp3	beatles	The Beatles	Eleanor Rigsby	ballad	6EOKwO6WaLal58MSsi6U4W
../music/beatles	The Beatles _ Here Comes The Sun.mp3	beatles	The Beatles	Here Comes The Sun	rock	6dGnYIeXmHdcikdzNNDMm2
../music/beatles	The Beatles _ Hey Jude.mp3	beatles	The Beatles	Hey Jude	rock emo	0aym2LBJBk9DAYuHHutrIl
../music/beatles	The Beatles _ I Want To Hold Your Hand.mp3	beatles	The Beatles	I Want To Hold Your Hand	jazz rock	4pbG9SUmWIvsROVLF0zF9s
../music/beatles	The Beatles _ Within You Without You.mp3	beatles	The Beatles	Within You Without You	avanr-garde rock	3Umg8CDhO8dOSj7yBTInYb
../music/berkleeIndianEnsemble	AR Rahman, Berklee Indian Ensemble _  Kun Faya Kun.mp3	berkleeIndianEnsemble	AR Rahman, Berklee Indian Ensemble	Kun Faya Kun	sufi orchestral	7F8RNvTQlvbeBLeenycvN6
../music/berkleeIndianEnsemble	AR Rahman, Berklee Indian Ensemble, Prasanna _ Desi Thoughts.mp3	berkleeIndianEnsemble	AR Rahman, Berklee Indian Ensemble, Prasanna	Desi Thoughts	xenharmonic symphonic	6PBXSuAUDKfrxppfxEbUHU
../music/berkleeIndianEnsemble	AR Rahman, Berklee Indian Ensemble, Prasanna, Mohini Dey _ Thee Thee & Malargale.mp3	berkleeIndianEnsemble	AR Rahman, Berklee Indian Ensemble, Prasanna, Mohini Dey	Thee Thee & Malargale	orchestral xenharmonic carnatic wonky	444zSo4rFgIEIzZbLRAUNc
../music/berkleeIndianEnsemble	Berklee Indian Ensemble, Shreya Ghoshal _ Aap Ki Nazron Ne Samjha.mp3	berkleeIndianEnsemble	Berklee Indian Ensemble, Shreya Ghoshal	Aap Ki Nazron Ne Samjha	orchestral classical  capella	2Q6Eo7zJ3woi7oVUkfDt1W
../music/bharatChauhan	Bharat Chauhan _ Ghar.mp3	bharatChauhan	Bharat Chauhan	Ghar	ouroboros wave	4sHxclJmWy9lEdbZZ3WAfW
../music/bharatChauhan	Bharat Chauhan _ Tu Hoti Toh.mp3	bharatChauhan	Bharat Chauhan	Tu Hoti Toh	ouroboros wave	57VPW07ksriiQIFUzLDvBJ
../music/bhrigu	Bhrigu Sahni _ Flow Live Set (Demo Tape).mp3	bhrigu	Bhrigu Sahni	Flow Live Set (Demo Tape)	chamber	5LnK1UcR1HS5c3yQiR9kud
../music/bhrigu	Bhrigu Sahni _ I'm Leaving.mp3	bhrigu	Bhrigu Sahni	I'm Leaving	chamber orchestral acousmatic	5LnK1UcR1HS5c3yQiR9kud
../music/bhrigu	Bhrigu Sahni _ Indian Classical Aligarh Theme.mp3	bhrigu	Bhrigu Sahni	Indian Classical Aligarh Theme	euphonium acousmatic hindustani dhrupad	0uxqP00sluFJU2Vj47UFW5
../music/bhrigu	Bhrigu Sahni _ Momentary Present.mp3	bhrigu	Bhrigu Sahni	Momentary Present	chamber orchestral acousmatic	4sBEeXzUfe8ZeBR5qi9K1H
../music/bhrigu	Bhrigu Sahni _ Opening.mp3	bhrigu	Bhrigu Sahni	Opening	chamber orchestral acousmatic	0uxqP00sluFJU2Vj47UFW5
../music/bhrigu	Bhrigu Sahni _ Tanpura Jam Series, Ep 1.mp3	bhrigu	Bhrigu Sahni	Tanpura Jam Series, Ep 1	euphonium acousmatic hindustani dhrupad	0uxqP00sluFJU2Vj47UFW5
../music/bhrigu	Bhrigu Sahni _ Tanpura Jam Series, Ep 2.mp3	bhrigu	Bhrigu Sahni	Tanpura Jam Series, Ep 2	euphonium acousmatic hindustani dhrupad	0uxqP00sluFJU2Vj47UFW5
../music/bhrigu	Bhrigu Sahni _ Time To Fall @ Sofar Delhi NCR.mp3	bhrigu	Bhrigu Sahni	Time To Fall @ Sofar Delhi NCR	chamber orchestral acousmatic	7KSDHYEwcQ2VHb5Yq9RdW3
../music/bhrigu	Bhrigu Sahni _ Traveling.mp3	bhrigu	Bhrigu Sahni	Traveling	chamber orchestral acousmatic	3euXamC6vhYm4y0HsV3y38
../music/bhrigu	Bhrigu Sahni _ Tribute.mp3	bhrigu	Bhrigu Sahni	Tribute	chamber orchestral acousmatic	50LharYxG3DW4Pl9WdpHZQ
../music/billie	Billie Eilish _ bad guy.mp3	billie	Billie Eilish	bad guy	dark grime edm	1BESBeeI5VnT6SolMZiuBv
../music/billie	Billie Eilish _ bury a friend.mp3	billie	Billie Eilish	bury a friend	dark wave pop	7txIItmMMlvJRJIaDxEozU
../music/billie	Billie Eilish _ everything i wanted.mp3	billie	Billie Eilish	everything i wanted	meloncholia eclectonica pop	2jWNqzwwj3rFQk6vi0SEYb
../music/billie	Billie Eilish, Khalid _ lovely.mp3	billie	Billie Eilish, Khalid	lovely	grime synth pop	0u2P5u6lvoDfwTYjAADbn4
../music/billWurtz	Bill Wurtz _ History of the Entire Eorld, I Guess.mp3	billWurtz	Bill Wurtz	History of the Entire Eorld, I Guess	szanty	08Df9uxCLSZoAb0mqob7u5
../music/billWurtz	Bill Wurtz _ La de da de da.mp3	billWurtz	Bill Wurtz	La de da de da	szanty edm	08Df9uxCLSZoAb0mqob7u5
../music/billWurtz	Bill Wurtz _ Might Quit.mp3	billWurtz	Bill Wurtz	Might Quit	szanty edm	0OlaRa2di3VlO93QwVoXLH
../music/bisteeProof	Bambu Sauce _ Vazeer e azam.mp3	bisteeProof	Bambu Sauce	Vazeer e azam	anarcho-punk rock	6KBYefIoo7KydImq1uUQlL
../music/bisteeProof	Bumbu Sauce _ Bunnayn-za.mp3	bisteeProof	Bumbu Sauce	Bunnayn-za	anarcho-punk rock	6KBYefIoo7KydImq1uUQlL
../music/bisteeProof	Bumbu Sauce _ Jiggernaut.mp3	bisteeProof	Bumbu Sauce	Jiggernaut	anarcho-punk rock	6KBYefIoo7KydImq1uUQlL
../music/bisteeProof	Bumbu Sauce _ Mojambo.mp3	bisteeProof	Bumbu Sauce	Mojambo	anarcho-punk rock	6KBYefIoo7KydImq1uUQlL
../music/bisteeProof	Bumbu Sauce _ My Punjabi Love for you.mp3	bisteeProof	Bumbu Sauce	My Punjabi Love for you	anarcho-punk rock	6KBYefIoo7KydImq1uUQlL
../music/blackEyedPeaa	The Black Eyed Peas _ London Bridge.mp3	blackEyedPeas	The Black Eyed Peas	London Bridge	wave rap bebop	7K2IeEefMiK8sDL8RBvXw2
../music/blackEyedPeas	The Black Eyed Peas _ Fergalicious.mp3	blackEyedPeas	The Black Eyed Peas	Fergalicious	rap bebop beatboxing glam	3tHODSDECbwRuDm7GmZVNO
../music/blackEyedPeas	The Black Eyed Peas _ Shut Up.mp3	blackEyedPeas	The Black Eyed Peas	Shut Up	bebop emo trap plunderphonics	1v1cw4SFLh1ELs2VRAcJZt
../music/blocParty	Bloc Party _ The Pioneers.mp3	blocParty	Bloc Party	The Pioneers	trance voidgaze 8-bit	5KX3uj0E1TdvNfrognZhHJ
../music/bombay	AR Rahman _ Bombay Theme.mp3	bombay	AR Rahman	Bombay Theme	experimental carnatic 8-bit	7n6YJCoiTHtdhytgAliYDu
../music/bombay	AR Rahman _ Uyire Uyire.mp3	bombay	AR Rahman	Uyire Uyire	romantico experimental carnatic	48vEUc5MnUiqtrbclwVZPz
../music/bombay	K S Chithra (AR Rahman) _ Kehna Hi Kya.mp3	bombay	K S Chithra (AR Rahman)	Kehna Hi Kya	experimental	5j5vCuBjS1sFWywWUnkJqV
../music/bombay	Raman Mahadevan (AR Rahman) _ Tu Hi Re(The Unwind Mix).mp3	bombay	Raman Mahadevan (AR Rahman)	Tu Hi Re(The Unwind Mix)	romantico experimental carnatic	3YrnqvIHeAOzJfQpRSbK6N
../music/bombay	Remo Fernandez (AR Rahman) _ Ek Ho Gaye Hum Aur Tum.mp3	bombay	Remo Fernandez (AR Rahman)	Ek Ho Gaye Hum Aur Tum	experimental hip-hop	6oRFw7tkc38QToqfoF7jVR
../music/bombayBandook	Bombay Bandook _ Azad.mp3	bombayBandook	Bombay Bandook	Azad	abstractro arabesque symphonic ouroboros	3mDv3HRVNlPyJGLJvg8y8T
../music/bombayBandook	Bombay Bandook _ Tilak.mp3	bombayBandook	Bombay Bandook	Tilak	abstractro arabesque symphonic ouroboros	3snujKMl0rkHSdwOLxWrFv
../music/bops	Aishwarya Joshi, Roshan Khan (Bandish Project) _ Bandar Baant.mp3	bops	Aishwarya Joshi, Roshan Khan (Bandish Project)	Bandar Baant	folk qawalli plunderphonics	00EYflZcwNGt6DWUBbQq4o
../music/bops	Alka Yagnik, Ila Arun (Laxmikant-Pyarelal) _ Choli Ke Peeche Kya Hai.mp3	bops	Alka Yagnik, Ila Arun (Laxmikant-Pyarelal)	Choli Ke Peeche Kya Hai	folk orchestral bubblegum	6oUqIyDXN04IgkeKHl7yL5
../music/bops	America _ A Horse With No Name.mp3	bops	America	A Horse With No Name	mellow cowboy country	54eZmuggBFJbV7k248bTTt
../music/bops	Amitabh Bachchan (Kalyanji Anandji) {Haribansh Bachchan} _ Mere Angne.mp3	bops	Amitabh Bachchan (Kalyanji Anandji) {Haribansh Bachchan}	Mere Angne	norske plunderphonics	2fbuxmtpZ5AE5bozqRBVX4
../music/bops	Anuradha Paudwal, Bappi Lahiri _ Tamma Tamma.mp3	bops	Anuradha Paudwal, Bappi Lahiri	Tamma Tamma	disco chamber	5sqPE9h98DkO5ms20NUiUg
../music/bops	Aravasu _ Jaane Bhi Do Yaaro.mp3	bops	Aravasu	Jaane Bhi Do Yaaro	groove underground edm	2dWpCNJ9d3rLnIxwCXhB4t
../music/bops	Asha Bhosle (Bappi Lehri) {Anjaan} _ Jawani Janeman Haseen Dilruba.mp3	bops	Asha Bhosle (Bappi Lehri) {Anjaan}	Jawani Janeman Haseen Dilruba	disco zither	6X4bexIzuwXBaqBTyRROB0
../music/bops	Benny Dayal _ Rappan Rappi Rap.mp3	bops	Benny Dayal	Rappan Rappi Rap	disco rap hula	52N5IdzASBPbgu7imkeDAU
../music/bops	Blondie _ One Way Or Another.mp3	bops	Blondie	One Way Or Another	bebop industrial rock hi-nrg	18fbvxYBcEvp7I7F6xKk3B
../music/bops	Cardi B _ Bodak Yellow.mp3	bops	Cardi B	Bodak Yellow	rap 	6KBYefIoo7KydImq1uUQlL
../music/bops	Daniel Shiffman (Kristian Pedersen) _ This Dot.mp3	bops	Daniel Shiffman (Kristian Pedersen)	This Dot	experimental edm plunderphonics	6KBYefIoo7KydImq1uUQlL
../music/bops	Foster The People _ Pumped up Kicks.mp3	bops	Foster The People	Pumped up Kicks	concertina jazz bebop	7w87IxuO7BDcJ3YUqCyMTT
../music/bops	Honey Singh _ Party With The Bhoothnath.mp3	bops	Honey Singh	Party With The Bhoothnath	bebop rap	0e4aaLjrK6sjHyp6eOlhjr
../music/bops	Kalpana _ Breathless.mp3	bops	Kalpana	Breathless	vocaloid rhythm xenharmonic plunderphonics carnatic rap	6KBYefIoo7KydImq1uUQlL
../music/bops	Kero Kero Bonito _  Flamingo.mp3	bops	Kero Kero Bonito	Flamingo	flava funk kawaai bebop	3AaiEsiqHO2ylnnOdWninE
../music/bops	Los Del Rio (Antonio Romero Monge, Rafael Ruiz Perdigones {Antonio Romero Monge, Rafael Ruiz Perdigones} [Manuel Soler, Jesus Bola] _ Macarena.mp3	bops	Los Del Rio (Antonio Romero Monge, Rafael Ruiz Perdigones {Antonio Romero Monge, Rafael Ruiz Perdigones} [Manuel Soler, Jesus Bola]	Macarena	latino tap  jig	4oaj36KzXRgDg4McgcTsZK
../music/bops	Mamta Sharma (Anu Malik)  {Javed Ali}  _ Tinku Jiya.mp3	bops	Mamta Sharma (Anu Malik)  {Javed Ali}	Tinku Jiya	bubblegum erotica truck-driving bebop	6tjzeB1k0x9paSlMsGKE2V
../music/bops	Manna Dey (Sudhin Dasgupta) _ Jibone Ki Paabo Na.mp3	bops	Manna Dey (Sudhin Dasgupta)	Jibone Ki Paabo Na	bubblegum bebop swing flava	4B5XxwuRK3V4DSFl005U8G
../music/bops	Nindy Kaur and Raftaar (RDB) _ Tamanche Pe Disco.mp3	bops	Nindy Kaur and Raftaar (RDB)	Tamanche Pe Disco	cowbay club disco	4O2pDrAMW6rOszMsbA2NRb
../music/bops	Oingo Boingo _ No one lives forever.mp3	bops	Oingo Boingo	No one lives forever	funk rock	6lYTAXh9aMvsGBwvKedy0R
../music/bops	Pawan Singh _ Lollypop Lagelu.mp3	bops	Pawan Singh	Lollypop Lagelu	truck-driving folk funk	5Az3y5Xp1AehtQs7DtqPZ1
../music/bops	Priya Panchal (Sneha Khanwalkar) {Amitabh Verma,Sneha Khanwalkar} _ Maa Ka Phone.mp3	bops	Priya Panchal (Sneha Khanwalkar) {Amitabh Verma,Sneha Khanwalkar}	Maa Ka Phone	szanty plunderphonics edm	1lBYgFwMRvvwgEhdAZTWVu
../music/bops	Quvenzhané Wallis (Charles Strouse) {Martin Charnin} [Greg Kurstin, David Campbell] _ It's The Hard Knock Life.mp3	bops	Quvenzhané Wallis (Charles Strouse) {Martin Charnin} [Greg Kurstin, David Campbell]	It's The Hard Knock Life	bedroom broadway bebop  hi-nrg	2VnMIUBC3Bj7SIcjCqfPx0
../music/bops	Rishi Chokroborty _ Prem Rosika Hobo Kemone.mp3	bops	Rishi Chokroborty	Prem Rosika Hobo Kemone	tropicalia trikiti folk	2mXlhyr2cBqd0Yfvp274KI
../music/bops	The Chordettes _ Mr Sandman.mp3	bops	The Chordettes	Mr Sandman	flava rumba	1T3tP6HvCgDF8ewpRqwM1e
../music/bops	The Lonely Island _ Like A Boss.mp3	bops	The Lonely Island	Like A Boss	meme rap eclectonia	23tFXzIrL3esi2ECP8mprj
../music/bops	Tochi Raina, Shriram Iyer, Aditi Singh Sharma (Amit Trivedi) {Amitabh Bhattacharya} _ Dilli.mp3	bops	Tochi Raina, Shriram Iyer, Aditi Singh Sharma (Amit Trivedi) {Amitabh Bhattacharya}	Dilli	progressivo rock	3lW0MLws0srqqR3DRRPLZp
../music/bops	Vance Joy _ Riptide.mp3	bops	Vance Joy	Riptide	folk acoustmatic	7yq4Qj7cqayVTp3FF9CWbm
../music/bops	Ylvis _ The Fox.mp3	bops	Ylvis	The Fox	plunderphincs bebop	5HOpkTTVcmZHnthgyxrIL8
../music/boygenius	boygenius _ Bite The Hand.mp3	boygenius	boygenius	Bite The Hand	chamber emo rock	03h0ioes0mfaZIeAO1fV5o
../music/boygenius	Julien Baker _ Salt In The Wound.mp3	boygenius	Julien Baker	Salt In The Wound	chamber emo rock	7blNhlXimy77PduXyWtmcI
../music/boygenius	Lord Huron, Phoebe Bridgers _ The Night We Met.mp3	boygenius	Lord Huron, Phoebe Bridgers	The Night We Met	chamber emo rock	0jZO7p0nBUi9VHedWUBS9l
../music/boygenius	Phoebe Bridgers _ Motion Sickness.mp3	boygenius	Phoebe Bridgers	Motion Sickness	chamber emo rock	5xo8RrjJ9CVNrtRg2S3B1R
../music/britney	Britney Spears _ Criminal.mp3	britney	Britney Spears	Criminal	pop techno	6T689Jvh5KrSXyaPtUWZtQ
../music/britney	Britney Spears _ Toxic.mp3	britney	Britney Spears	Toxic	wave hauntology rave pop	6I9VzXrHxO9rA9A5euc8Ak
../music/broods	Broods _ Bridges.mp3	broods	Broods	Bridges	duo psy hip-hop eclectonica	1285n66OGGUB3Bnh6c18nS
../music/broods	Broods _ Heartlines.mp3	broods	Broods	Heartlines	duo psy hip-hop eclectonica	4hFksmpwtT4bx5btyRT5ek
../music/broods	Broods _ Never Gonna Change.mp3	broods	Broods	Never Gonna Change	duo psy hip-hop eclectonica	0ZyNhzQtb8sDCOaHt46I0o
../music/callMeByYourName	André Laplante _ Une Barque Sur L'océan.mp3	callMeByYourName	André Laplante	Une Barque Sur L'océan	meloncholia melodica symphonic	1F1Dm72g4B182v6jTj5Dm3
../music/callMeByYourName	Joe Esposito _ Lady, Lady, Lady.mp3	callMeByYourName	Joe Esposito	Lady, Lady, Lady	synth pop ballad	7BAgOJ9ju65qiLXH76QLaD
../music/callMeByYourName	John Adams _ Hallelujah Junction (1st Movement).mp3	callMeByYourName	John Adams	Hallelujah Junction (1st Movement)	ballet	4A1VmZQ2rdCS07En1TLDNb
../music/callMeByYourName	Ryuichi Sakamoto _ M.A.Y In The Backyard.mp3	callMeByYourName	Ryuichi Sakamoto	M.A.Y In The Backyard	symphonix kawaai rhythm 8-bit	5VBbrj45TD14B9CEylf7NP
../music/callMeByYourName	Sufjan Stevens _ Futile Devices Doveman Remix.mp3	callMeByYourName	Sufjan Stevens	Futile Devices Doveman Remix	acousmatic alley romantico	5vTSnZTmS1gMiWuA9kDE19
../music/callMeByYourName	Sufjan Stevens _ Mystery Of Love.mp3	callMeByYourName	Sufjan Stevens	Mystery Of Love	romanticism  religieux erotica baroque	4HbeGjbt7u3pvwDk1vN7P0
../music/callMeByYourName	Sufjan Stevens _ Visions of Gideon.mp3	callMeByYourName	Sufjan Stevens	Visions of Gideon	melancholia ouroboros synth 8-bit	0SUDiaR0qm30fXVGPjPvRp
../music/callMeByYourName	The Psychedelic Furs _ Love My Way.mp3	callMeByYourName	The Psychedelic Furs	Love My Way	psychedelic wave punk rock	4dk40nfaQav6b4ZsJ9OYUo
../music/callMeByYourName	Wolfgang Enoch Hsu {Bach} _ cappricio guitar.mp3	callMeByYourName	Wolfgang Enoch Hsu {Bach}	cappricio guitar	acousmatic harmony	4PtImNP3M1oULAuiZXfsZO
../music/carrieNlowell	Sufjan Stevens _ All Of Me Wants All Of You.mp3	carrieNlowell	Sufjan Stevens	All Of Me Wants All Of You	folk experimental synth	4lyIHAc8sk6lm9iN5B8nmj
../music/carrieNlowell	Sufjan Stevens _ Blue Bucket of Gold.mp3	carrieNlowell	Sufjan Stevens	Blue Bucket of Gold	folk experimental synth	4rDpP5uHieSTcblNk7wQ2y
../music/carrieNlowell	Sufjan Stevens _ Carrie & Lowell.mp3	carrieNlowell	Sufjan Stevens	Carrie & Lowell	folk experimental synth	7E9T9Essmxgu98kaOjTVNM
../music/carrieNlowell	Sufjan Stevens _ Death With Dignity.mp3	carrieNlowell	Sufjan Stevens	Death With Dignity	folk experimental synth	73uJybGAhwGRD9MZYrOmTY
../music/carrieNlowell	Sufjan Stevens _ Drawn To The Blood.mp3	carrieNlowell	Sufjan Stevens	Drawn To The Blood	folk experimental synth	7tL59eSR3yM1iSr4PjmgyX
../music/carrieNlowell	Sufjan Stevens _ Eugene.mp3	carrieNlowell	Sufjan Stevens	Eugene	folk experimental synth	7o3Zup0nTRFAFAPKBpS72G
../music/carrieNlowell	Sufjan Stevens _ Fourth Of July.mp3	carrieNlowell	Sufjan Stevens	Fourth Of July	folk experimental synth	5Qnrgqy1pAm9GyNQOgyVFz
../music/carrieNlowell	Sufjan Stevens _ John My Beloved.mp3	carrieNlowell	Sufjan Stevens	John My Beloved	folk experimental synth	4CB57FBhfhq2q1GHQN7bjm
../music/carrieNlowell	Sufjan Stevens _ No Shade in the Shadow of the Cross.mp3	carrieNlowell	Sufjan Stevens	No Shade in the Shadow of the Cross	folk experimental synth	55ga87o2ysqBY5pbzTt2eo
../music/carrieNlowell	Sufjan Stevens _ Should Have Known Better.mp3	carrieNlowell	Sufjan Stevens	Should Have Known Better	folk experimental synth	3AyuigFWbuirWHvidbMz8O
../music/ciggaretesAfterSex	Cigarettes After Sex _ Affection.mp3	ciggaretesAfterSex	Cigarettes After Sex	Affection	dreamgaze pop	1lusH0zFDRV1ThaFYsUgfi
../music/ciggaretesAfterSex	Cigarettes After Sex _ Apocalypse.mp3	ciggaretesAfterSex	Cigarettes After Sex	Apocalypse	dreamgaze pop	0yc6Gst2xkRu0eMLeRMGCX
../music/citylights	Arijit Singh (Jeet Ganguli) {Rashmi Singh} _ Soney Do.mp3	citylights	Arijit Singh (Jeet Ganguli) {Rashmi Singh}	Soney Do	dark wave emo futurismo	0gn5gM9byaoMkRamlbAY3K
../music/citylights	Arijit Songh (Jeet Gannguli) {Rashmi Singh} _ Ek Charraiya.mp3	citylights	Arijit Songh (Jeet Gannguli) {Rashmi Singh}	Ek Charraiya	dark wave	2aeKhvJGVFLcwX2C3SO7Yo
../music/coldplay	Coldplay _ Life in Technicolor.mp3	coldplay	Coldplay	Life in Technicolor	alternative abstractro	7H7NI75DdeaOW7c70oYtjM
../music/coldplay	Coldplay _ The Scientist.mp3	coldplay	Coldplay	The Scientist	alternative bedroom	75JFxkI2RXiU7L9VXzMkle
../music/coldplay	Coldplay _ Viva La Vida.mp3	coldplay	Coldplay	Viva La Vida	alternative rock epic	1mea3bSkSGXuIRvnydlB5b
../music/crannberries	The Cranberries _ Hollywood.mp3	crannberries	The Cranberries	Hollywood	anarcho-punk rock	2uFBqk6flKDuXiaWt0vV68
../music/crannberries	The Cranberries _ Linger.mp3	crannberries	The Cranberries	Linger	anarcho-punk rock	0gEyKnHvgkrkBM6fbeHdwK
../music/crannberries	The Cranberries _ When You're Gone.mp3	crannberries	The Cranberries	When You're Gone	anarcho-punk rock	3EXrtClWmgsM7dw75Mw2M1
../music/crannberries	The Cranberries _ Zombie.mp3	crannberries	The Cranberries	Zombie	anarcho-punk rock	67TKvI1KltG25PKibeuo6R
../music/crossRecords	Cross Records _ Steady Waves.mp3	crossRecords	Cross Records	Steady Waves	alternative rock 8d	53H0Xxf7BhAmbSprGkJL5m
../music/crossRecords	Cross Records _ The Depths.mp3	crossRecords	Cross Records	The Depths	alternative rock 8d	64sS1nZU2tTg4RPTNOJnHP
../music/danish	Danish Pratap Sood _ Floated By - cover.mp3	danish	Danish Pratap Sood	Floated By - cover	roll	556jf0hyPQuLNHuNWo12I5
../music/danish	Danish Pratap Sood _ Fly Me To The Moon - cover.mp3	danish	Danish Pratap Sood	Fly Me To The Moon - cover	roll	0flo3KqhjkcuoB1G6Mhq7s
../music/deathInTheGunj	Sagar Desai _ A Death in the Gunj.mp3	deathInTheGunj	Sagar Desai	A Death in the Gunj	ambient folk noir	3VaVzBJdBZJbX3Psl1Mq4j
../music/deathInTheGunj	Sagar Desai _ Into the Gunj.mp3	deathInTheGunj	Sagar Desai	Into the Gunj	ambient folk noir	3VaVzBJdBZJbX3Psl1Mq4j
../music/deathInTheGunj	Sagar Desai _ Kabaddi.mp3	deathInTheGunj	Sagar Desai	Kabaddi	ambient folk noir	1rIu3ORY9offtzgFyLHIOd
../music/deathInTheGunj	Sagar Desai _ Planchette.mp3	deathInTheGunj	Sagar Desai	Planchette	ambient folk noir	4eIqaPtPZtm1qlk95Jkzft
../music/deathInTheGunj	Sagar Desai _ Shutu's Pain.mp3	deathInTheGunj	Sagar Desai	Shutu's Pain	ambient folk noir	121LdyLjQAmhDJgxdXpY4D
../music/deathInTheGunj	Sagar Desai _ The Sweater.mp3	deathInTheGunj	Sagar Desai	The Sweater	ambient folk noir	3R5HA2QabWISJASMmqKgb6
../music/delhi6	Benny Dayal, Tanvi (AR Rahman) {Prasoon Joshi} _ Rehna Tu.mp3	delhi6	Benny Dayal, Tanvi (AR Rahman) {Prasoon Joshi}	Rehna Tu	folk rock arabesque	7qlFon3Lc8fzwfUrpTP7se
../music/delhi6	Javed Ali, Kailash Kher (AR Rahman) {Prasoon Joshi} _ Arziyan.mp3	delhi6	Javed Ali, Kailash Kher (AR Rahman) {Prasoon Joshi}	Arziyan	qawaali 	3V80Iv04B9XAqGHbXdtRT1
../music/delhi6	Mohit Chauhan (AR Rahman) {Prasoon Joshi} _ Masakali.mp3	delhi6	Mohit Chauhan (AR Rahman) {Prasoon Joshi}	Masakali	folk rock arabesque	5iyNH1Dmxif1k4Nl1gMeuh
../music/delhi6	Rekha Bhardwaj, Shraddha Pandit, Sujata Mazumder, Mahathi (AR Rahman) _  Genda Phool.mp3	delhi6	Rekha Bhardwaj, Shraddha Pandit, Sujata Mazumder, Mahathi (AR Rahman)	Genda Phool	folk baithak rhythm	6YKejLM0FK2N5f5w3PlpBd
../music/delhiBelly	Keerthi Sagathia (Ram Sampath) {Munna Dhiman} _ Switti Switti.mp3	delhiBelly	Keerthi Sagathia (Ram Sampath) {Munna Dhiman}	Switti Switti	pashto hip-hop	0jWrfBcKMBQjJnDbpM6GMu
../music/delhiBelly	Keerthi Sagathia (Ram Sampath){Akshat Verma, Munna Dhiman} _ Nakkadwaley Disco, Udhaarwaley Khisko.mp3	delhiBelly	Keerthi Sagathia (Ram Sampath){Akshat Verma, Munna Dhiman}	Nakkadwaley Disco, Udhaarwaley Khisko	sufi baithak plunderphonics	1cVj8JEbb0QsZViUuWysmO
../music/delhiBelly	Ram Sampath (Ram Sampath) {Amitabh Bhattacharya} _ DK Bose.mp3	delhiBelly	Ram Sampath (Ram Sampath) {Amitabh Bhattacharya}	DK Bose	plunderphonics street rap	1sxh0eqIb8ulYypPuq6ZRu
../music/devD	Amitabh Bhattacharya, Amit Trivedi (Amit Trivedi) {Amitabh Bhattacharya} _ Emosaonal Atyachar -  Brass Band.mp3	devD	Amitabh Bhattacharya, Amit Trivedi (Amit Trivedi) {Amitabh Bhattacharya}	Emosaonal Atyachar -  Brass Band	plunderphonics rhythm blues	7iW9pTNgp2HtlRJinoYuiA
../music/devD	Tochi Raina (Amit Trivedi) {Shellee} _ Pardesi.mp3	devD	Tochi Raina (Amit Trivedi) {Shellee}	Pardesi	flava fuzz pop fusion	12cK3COq4z4MwaZyjc51zX
