folder,file,album,artist,title
"../music/callMeByYourName","Sufjan Stevens _ Mystery Of Love.mp3","call MeByYourName","Sufjan Stevens", "Mystery Of Love"
"../music/callMeByYourName","Sufjan Stevens _ Visions of Gideon.mp3","call MeByYourName","Sufjan Stevens", "Visions of Gideon"
"../music/callMeByYourName","André Laplante _ Une Barque Sur L'océan.mp3","call MeByYourName","André Laplante", "Une Barque Sur L'océan"
"../music/callMeByYourName","Sufjan Stevens _ Futile Devices Doveman Remix.mp3","call MeByYourName","Sufjan Stevens", "Futile Devices Doveman Remix"
"../music/rio","rio _ Happier.mp3","rio","rio", "Happier"
"../music/rio","rio _ Gospel.mp3","rio","rio", "Gospel"
"../music/rio","rio _ Hallelujia.mp3","rio","rio", "Hallelujia"
"../music/rio","rio _ Demons.mp3","rio","rio", "Demons"
"../music/rio","rio _ test.mp3","rio","rio", "test"
"../music/rio","rio _ Main agar Kahu.mp3","rio","rio", "Main agar Kahu"
"../music/rio","rio _ Morey Piya.mp3","rio","rio", "Morey Piya"
"../music/rio","rio _ Rockabye.mp3","rio","rio", "Rockabye"
"../music/emo","Sanchit Balhara _ Rani Sa.mp3","emo","Sanchit Balhara", "Rani Sa"
"../music/emo","Zoey Lily _ Without A Word.mp3","emo","Zoey Lily", "Without A Word"
"../music/emo","Accept _ Kill the Pain.mp3","emo","Accept", "Kill the Pain"
"../music/emo","Shahid Mallya (Raghav Sachar) {Kumaar} _ Mann Jaage.mp3","emo","Shahid Mallya (Raghav Sachar) {Kumaar}", "Mann Jaage"
"../music/emo","Adam Lambert _ Runnin.mp3","emo","Adam Lambert", "Runnin"
"../music/emo","My Chemical Romance _ Kill All Your Friends.mp3","emo","My Chemical Romance", "Kill All Your Friends"
"../music/emo","New Order _ Blue Monday.mp3","emo","New Order", "Blue Monday"
"../music/emo","Dolly Parton _ Jolene.mp3","emo","Dolly Parton", "Jolene"
"../music/emo","Bonjr _ It's ok, You're ok.mp3","emo","Bonjr", "It's ok, You're ok"
"../music/emo","Skeeter Davis _ The End of the World.mp3","emo","Skeeter Davis", "The End of the World"
"../music/emo","Falak Shabir (Falak Shabir) {Kumaar} _ Saajna.mp3","emo","Falak Shabir (Falak Shabir) {Kumaar}", "Saajna"
"../music/emo","The Acid _ Tumbling Lights.mp3","emo","The Acid", "Tumbling Lights"
"../music/emo","Boy Harsher _ Pain breaks the Rythm.mp3","emo","Boy Harsher", "Pain breaks the Rythm"
"../music/emo","Shruti Pathak, Salim Merchant (Salim_ Sulaiman) {Irfan Siddiqui} _ Mar Jawaan.mp3","emo","Shruti Pathak, Salim Merchant (Salim_ Sulaiman) {Irfan Siddiqui}", "Mar Jawaan"
"../music/emo","Joan Osborne _ If God Was One Of Us.mp3","emo","Joan Osborne", "If God Was One Of Us"
"../music/emo","Zombies _ Time Of The Season.mp3","emo","Zombies", "Time Of The Season"
"../music/emo","Harry Nilsson _ One.mp3","emo","Harry Nilsson", "One"
"../music/emo","Bloody Hammers _ Let Sleeping Corpses Lie.mp3","emo","Bloody Hammers", "Let Sleeping Corpses Lie"
"../music/emo","Douran _ Mirage.mp3","emo","Douran", "Mirage"
"../music/emo","Björk _ Jóga.mp3","emo","Björk", "Jóga"
"../music/emo","Coyote Theory _ This side of paradise.mp3","emo","Coyote Theory", "This side of paradise"
"../music/emo","Blink 182 _ I Miss You.mp3","emo","Blink 182", "I Miss You"
"../music/emo","Sylvan Esso _ Come Down.mp3","emo","Sylvan Esso", "Come Down"
"../music/emo","Rejwana Chowdhuri Bonna _ Ami Kaan Pete Roi.mp3","emo","Rejwana Chowdhuri Bonna", "Ami Kaan Pete Roi"
"../music/emo","Fractalize _ Immersion.mp3","emo","Fractalize", "Immersion"
"../music/emo","Arif Lohar _ Jugni.mp3","emo","Arif Lohar", "Jugni"
"../music/emo","Tarun Bannerji _ Kajal Nadir Jale.mp3","emo","Tarun Bannerji", "Kajal Nadir Jale"
"../music/emo","Adele _ Skyfall.mp3","emo","Adele", "Skyfall"
"../music/emo","Seinabo Sey _ Hard Time.mp3","emo","Seinabo Sey", "Hard Time"
"../music/emo","Ingrid Lukas _ Rainspell.mp3","emo","Ingrid Lukas", "Rainspell"
"../music/emo","Aaroh _ Na Kaho.mp3","emo","Aaroh", "Na Kaho"
"../music/emo","Motorhead _ God Was Never on Your Side.mp3","emo","Motorhead", "God Was Never on Your Side"
"../music/emo","The Killers _ Humans.mp3","emo","The Killers", "Humans"
"../music/emo","When Nothing Remains _ Drowning In Sorrows.mp3","emo","When Nothing Remains", "Drowning In Sorrows"
"../music/emo","Krishnokoli _ jao pakhi bolo tare.mp3","emo","Krishnokoli", "jao pakhi bolo tare"
"../music/emo","Aaroh _ Na Kaho.mp3.min","emo","Aaroh", "Na Kaho.min"
"../music/emo","Gotye _ Somebody That I Used To Know.mp3","emo","Gotye", "Somebody That I Used To Know"
"../music/emo","Yawar Abdal _ Tamanna.mp3","emo","Yawar Abdal", "Tamanna"
"../music/emo","Pete Baldwin (Pete Seeger) {Pete Seeger} _ The song of the world's last whale.mp3","emo","Pete Baldwin (Pete Seeger) {Pete Seeger}", "The song of the world's last whale"
"../music/emo","Abhijeet Sawant _ Junoon.mp3","emo","Abhijeet Sawant", "Junoon"
"../music/emo","Post Malone _ I Fall Apart.mp3","emo","Post Malone", "I Fall Apart"
"../music/emo","Alma Ferovic _ Tu Koi Aur Hai.mp3","emo","Alma Ferovic", "Tu Koi Aur Hai"
"../music/emo","Adnan Dhool, Momina Mustehsan _ Awari.mp3","emo","Adnan Dhool, Momina Mustehsan", "Awari"
"../music/emo","Naughty Boy _ No One's Here To Sleep.mp3","emo","Naughty Boy", "No One's Here To Sleep"
"../music/emo","FKA Twigs _ Mary Magdalene.mp3","emo","FKA Twigs", "Mary Magdalene"
"../music/emo","Shajr _ Kisay Da Yar _ Pepsi Battle of the Bands Season 2.mp3","emo","Shajr", "Pepsi Battle of the Bands Season 2"
"../music/emo","Garbage _ Not Your Kind Of People.mp3","emo","Garbage", "Not Your Kind Of People"
"../music/emo","Aseer Arman _ Eka Beche Thakte Shekho Priyo.mp3","emo","Aseer Arman", "Eka Beche Thakte Shekho Priyo"
"../music/emo","Joan Jett & The Blackhearts _ I Hate Myself for Loving You.mp3","emo","Joan Jett & The Blackhearts", "I Hate Myself for Loving You"
"../music/emo","Awolnation _ Run.mp3","emo","Awolnation", "Run"
"../music/emo","Skylight Vision _ Ember.mp3","emo","Skylight Vision", "Ember"
"../music/emo","Missio _ Everybody Gets High.mp3","emo","Missio", "Everybody Gets High"
"../music/emo","Kris Beats (John Stewart Eduri) Mirzapur Intro theme _ cover.mp3","emo","Kris Beats (John Stewart Eduri) Mirzapur Intro theme", "cover"
"../music/emo","Blonde Redhead _ For the Damaged Coda.mp3","emo","Blonde Redhead", "For the Damaged Coda"
"../music/emo","100 gecs _ Hand Crushed by a Mallet.mp3","emo","100 gecs", "Hand Crushed by a Mallet"
"../music/emo","Novena _ Sun Down.mp3","emo","Novena", "Sun Down"
"../music/emo","The Cab _ Angel With A Shotgun.mp3","emo","The Cab", "Angel With A Shotgun"
"../music/emo","Apparat _ Goodbye.mp3","emo","Apparat", "Goodbye"
"../music/emo","Illenium, Jon Bellion _ Good Things Fall Apart.mp3","emo","Illenium, Jon Bellion", "Good Things Fall Apart"
"../music/emo","Avril Lavigne _ My Happy Ending.mp3","emo","Avril Lavigne", "My Happy Ending"
"../music/emo","Leprous _ Below.mp3","emo","Leprous", "Below"
"../music/emo","Led Zapplin _ Black Dog.mp3","emo","Led Zapplin", "Black Dog"
"../music/emo","Grimes _ Oblivion.mp3","emo","Grimes", "Oblivion"
"../music/emo","Jetta _ I'd Love to Change the World.mp3","emo","Jetta", "I'd Love to Change the World"
"../music/emo","Sean Bolten _ Cotton Candy Skies.mp3","emo","Sean Bolten", "Cotton Candy Skies"
"../music/emo","Deep Purple _ Lazy.mp3","emo","Deep Purple", "Lazy"
"../music/emo","Ekagra Singhal _ Nibhana.mp3","emo","Ekagra Singhal", "Nibhana"
"../music/emo","Lingua Ignota _ May Failure be Your Noose.mp3","emo","Lingua Ignota", "May Failure be Your Noose"
"../music/emo","Loch Lomond _ Elephants and Little Girls.mp3","emo","Loch Lomond", "Elephants and Little Girls"
"../music/emo","The Yardbirds _ Turn Into Earth.mp3","emo","The Yardbirds", "Turn Into Earth"
"../music/emo","David Newman _ J.D. Blows Up.mp3","emo","David Newman", "J.D. Blows Up"
"../music/emo","Lucky Ali _ Badlonki Gehrai.mp3","emo","Lucky Ali", "Badlonki Gehrai"
"../music/emo","Rob Benedict _ Fare Thee Well.mp3","emo","Rob Benedict", "Fare Thee Well"
"../music/emo","Bastille _ Doom Days.mp3","emo","Bastille", "Doom Days"
"../music/emo","Sadiq Hussain _ Jaanam Fida-e-Haideri.mp3","emo","Sadiq Hussain", "Jaanam Fida-e-Haideri"
"../music/emo","Hello Moth [~Glenn Marshall] _ Clouds in Cloudless Skies.mp3","emo","Hello Moth [~Glenn Marshall]", "Clouds in Cloudless Skies"
"../music/emo","Duncan Laurence _  Arcade.mp3","emo","Duncan Laurence", " Arcade"
"../music/emo","Surf Mesa _ ily.mp3","emo","Surf Mesa", "ily"
"../music/emo","Gun's N Roses (Bob Dylan) {Bob Dylan} _ Knockin' On Heaven's Door.mp3","emo","Gun's N Roses (Bob Dylan) {Bob Dylan}", "Knockin' On Heaven's Door"
"../music/emo","U2 _ With Or Without You.mp3","emo","U2", "With Or Without You"
"../music/emo","Gucci High Waters _ goner.mp3","emo","Gucci High Waters", "goner"
"../music/emo","n u a g e s _ Closer.mp3","emo","n u a g e s", "Closer"
"../music/emo","Mokita _ Inside Out .mp3","emo","Mokita", "Inside Out "
"../music/emo","Adona _ Hit Me With Your Best Shot.mp3","emo","Adona", "Hit Me With Your Best Shot"
"../music/emo","Jens Kuross _ Spiraling.mp3","emo","Jens Kuross", "Spiraling"
"../music/emo","Thome Yorke _  Analyse.mp3","emo","Thome Yorke", " Analyse"
"../music/emo","Arati Mukherjee _ Aji Jharo Jharo.mp3","emo","Arati Mukherjee", "Aji Jharo Jharo"
"../music/emo","Rag'n'Bone Man _ Human.mp3","emo","Rag'n'Bone Man", "Human"
"../music/emo","Kashmir _  Kaghaz Ka Jahaz.mp3","emo","Kashmir", " Kaghaz Ka Jahaz"
"../music/emo","Johnny Cash _ Hurt.mp3","emo","Johnny Cash", "Hurt"
"../music/emo","Ananthaal _ Inayat.mp3","emo","Ananthaal", "Inayat"
"../music/emo","Arjun Kanungo, Suraj Jagan, Priya Panchal (Sachin_ Jigar) {Amitabh Bhattacharya} _ Khoon Choosle.mp3","emo","Arjun Kanungo, Suraj Jagan, Priya Panchal (Sachin_ Jigar) {Amitabh Bhattacharya}", "Khoon Choosle"
"../music/emo","Bhupinder Singh _ Ek Akela Is Shaher Mein.mp3","emo","Bhupinder Singh", "Ek Akela Is Shaher Mein"
"../music/emo","Arctic Monkeys _ Do I Wanna Know.mp3","emo","Arctic Monkeys", "Do I Wanna Know"
"../music/emo","Charlotte Lawrence _ Joke's On You.mp3","emo","Charlotte Lawrence", "Joke's On You"
"../music/emo","Sibtain Khalid _ Sajna.mp3","emo","Sibtain Khalid", "Sajna"
"../music/emo","Rival Consoles _ Vibrations on a String.mp3","emo","Rival Consoles", "Vibrations on a String"
"../music/emo","Talat Mahmood _ Duti Pakhi Duti Teere.mp3","emo","Talat Mahmood", "Duti Pakhi Duti Teere"
"../music/emo","Gang of Youths _ Achilles Come Down.mp3","emo","Gang of Youths", "Achilles Come Down"
"../music/emo","Osho Jain _ Shukriya.mp3","emo","Osho Jain", "Shukriya"
"../music/emo","Steffan Argus _ Ship in a Bottle.mp3","emo","Steffan Argus", "Ship in a Bottle"
"../music/emo","Mrittika _ Jochhona Korechhe Ari.mp3","emo","Mrittika", "Jochhona Korechhe Ari"
"../music/emo","Hannah Hart, James Warburton _ Ash Again.mp3","emo","Hannah Hart, James Warburton", "Ash Again"
"../music/emo","Lightening Bolt _ Mega Ghost.mp3","emo","Lightening Bolt", "Mega Ghost"
"../music/emo","Ononna, Kartik Das _ O Kolonkini Radha.mp3","emo","Ononna, Kartik Das", "O Kolonkini Radha"
"../music/emo","River Becomes Ocean _ Silence Means Nothing.mp3","emo","River Becomes Ocean", "Silence Means Nothing"
"../music/emo","Dave Porter _ Breaking Bad Theme.mp3","emo","Dave Porter", "Breaking Bad Theme"
"../music/emo","Ron Jones, Butch Hartman _ Fairly odd Parents.mp3","emo","Ron Jones, Butch Hartman", "Fairly odd Parents"
"../music/emo","Imogen Heap _ Hide And Seek.mp3","emo","Imogen Heap", "Hide And Seek"
"../music/emo","Pakshee _ Raah Piya.mp3","emo","Pakshee", "Raah Piya"
"../music/emo","Mort Garson _ Rhapsody in Green.mp3","emo","Mort Garson", "Rhapsody in Green"
"../music/emo","Antimatter _ Fighting For A Lost Cause.mp3","emo","Antimatter", "Fighting For A Lost Cause"
"../music/emo","Peter Gabriel [~Glen] _ This is the Picture.mp3","emo","Peter Gabriel [~Glen]", "This is the Picture"
"../music/emo","Junip _ Line of fire.mp3","emo","Junip", "Line of fire"
"../music/emo","Civil Twilight _ Letters From the Sky Lyrics.mp3","emo","Civil Twilight", "Letters From the Sky Lyrics"
"../music/emo","Marina and The Diamonds _ Bubblegum B!tch.mp3","emo","Marina and The Diamonds", "Bubblegum B!tch"
"../music/emo","Danger Mouse, Daniele Luppi _ Black ft. Norah Jones.mp3","emo","Danger Mouse, Daniele Luppi", "Black ft. Norah Jones"
"../music/mixtapes","Patrick Watson _ je te laisserai des mots.mp3","mixtapes","Patrick Watson", "je te laisserai des mots"
"../music/mixtapes","Various _ The  sufi mashup.mp3","mixtapes","Various", "The  sufi mashup"
"../music/mixtapes","bootleg boy _ RAINING IN ＰＡＲＩＳ.mp3","mixtapes","bootleg boy", "RAINING IN ＰＡＲＩＳ"
"../music/mixtapes","bootleg boy _ RAINING IN ＪＡＰＡＮ.mp3","mixtapes","bootleg boy", "RAINING IN ＪＡＰＡＮ"
"../music/mixtapes","HomeworkRadio _ lo-fi for ghosts only.mp3","mixtapes","HomeworkRadio", "lo-fi for ghosts only"
"../music/mixtapes","bootleg boy _ Lost In the Rain.mp3","mixtapes","bootleg boy", "Lost In the Rain"
"../music/mixtapes","Aesthetics اردو _ Moseeqi 00.mp3","mixtapes","Aesthetics اردو", "Moseeqi 00"
"../music/mixtapes","bootleg boy _ ＮＩＧＨＴ ＤＲＩＶＥ.mp3","mixtapes","bootleg boy", "ＮＩＧＨＴ ＤＲＩＶＥ"
"../music/mastersOfSex","Michael Penn _ Bill and Virginia.mp3","masters OfSex","Michael Penn", "Bill and Virginia"
"../music/mastersOfSex","Michael Penn _ I Have Plans.mp3","masters OfSex","Michael Penn", "I Have Plans"
"../music/mastersOfSex","Michael Penn _ Miscarriage.mp3","masters OfSex","Michael Penn", "Miscarriage"
"../music/mastersOfSex","Michael Penn _ Together Is The Key.mp3","masters OfSex","Michael Penn", "Together Is The Key"
"../music/kaiPoChe","Shruti Pathak, Divya Kumar (Amit Trivedi) {Swanand Kirkire} _ Shubhaarambh.mp3","kai PoChe","Shruti Pathak, Divya Kumar (Amit Trivedi) {Swanand Kirkire}", "Shubhaarambh"
"../music/kaiPoChe","Amit Trivedi, Mohan Kanan (Amit Trivedi) {Swanand Kirkire} _ Manjha.mp3","kai PoChe","Amit Trivedi, Mohan Kanan (Amit Trivedi) {Swanand Kirkire}", "Manjha"
"../music/shantanuMoitro","Swanand Kirkire (Shantanu Moitro) {Swanand Kirkire} _ Bawra Mann Dekhne Chala Ek Sapna.mp3","shantanu Moitro","Swanand Kirkire (Shantanu Moitro) {Swanand Kirkire}", "Bawra Mann Dekhne Chala Ek Sapna"
"../music/shantanuMoitro","Sunidhi Chauhan (Shantanu Moitra) {Swanand Kirkire} _ Kaisi Paheli Zindagani.mp3","shantanu Moitro","Sunidhi Chauhan (Shantanu Moitra) {Swanand Kirkire}", "Kaisi Paheli Zindagani"
"../music/shantanuMoitro","Papon (Shantanu Moitro) {Ali Hayat} _ Sun Le Re.mp3","shantanu Moitro","Papon (Shantanu Moitro) {Ali Hayat}", "Sun Le Re"
"../music/radiohead","Radiohead _ Ful Stop.mp3","radiohead","Radiohead", "Ful Stop"
"../music/radiohead","Radiohead _ Street Spirit (Fade Out).mp3","radiohead","Radiohead", "Street Spirit (Fade Out)"
"../music/radiohead","Radiohead _ Decks Dark.mp3","radiohead","Radiohead", "Decks Dark"
"../music/radiohead","Radiohead _ Burn The Witch.mp3","radiohead","Radiohead", "Burn The Witch"
"../music/radiohead","Radiohead _ Present Tense.mp3","radiohead","Radiohead", "Present Tense"
"../music/radiohead","Radiohead _ Daydreaming.mp3","radiohead","Radiohead", "Daydreaming"
"../music/radiohead","Radiohead _ There, There.mp3","radiohead","Radiohead", "There, There"
"../music/radiohead","Radiohead _ Glass Eyes.mp3","radiohead","Radiohead", "Glass Eyes"
"../music/radiohead","Radiohead _ The Numbers.mp3","radiohead","Radiohead", "The Numbers"
"../music/satyajitRay","Satyajit Ray _ Sagorey Dekho Cheye.mp3","satyajit Ray","Satyajit Ray", "Sagorey Dekho Cheye"
"../music/satyajitRay","Anup Ghoshal (Satyajit Ray) _ Paye Pori Baagh Mama.mp3","satyajit Ray","Anup Ghoshal (Satyajit Ray)", "Paye Pori Baagh Mama"
"../music/satyajitRay","Kamu Mukhopadhyay, Jahar Roy _ (Satyajit Ray) _ Halla choleche juddhe.mp3","satyajit Ray","Kamu Mukhopadhyay, Jahar Roy", "Halla choleche juddhe"
"../music/satyajitRay","Anup Ghoshal (Satyajit Ray) _ Ese Hirak Deshay.mp3","satyajit Ray","Anup Ghoshal (Satyajit Ray)", "Ese Hirak Deshay"
"../music/satyajitRay","Anup Ghoshal (Satyajit Ray) _ Aaha Ki Anando Akashe Batashye.mp3","satyajit Ray","Anup Ghoshal (Satyajit Ray)", "Aaha Ki Anando Akashe Batashye"
"../music/satyajitRay","Anup Ghoshal (Satyajit Ray) _ Mora Dujonbhayra Bhai.mp3","satyajit Ray","Anup Ghoshal (Satyajit Ray)", "Mora Dujonbhayra Bhai"
"../music/satyajitRay","Anup Ghoshal, Rabi Ghosh (Satyajit Ray) _ O Montri Moshai.mp3","satyajit Ray","Anup Ghoshal, Rabi Ghosh (Satyajit Ray)", "O Montri Moshai"
"../music/satyajitRay","Anup Ghoshal (Satyajit Ray) _ Dekho re nayan mele.mp3","satyajit Ray","Anup Ghoshal (Satyajit Ray)", "Dekho re nayan mele"
"../music/satyajitRay","Prithwidev Bhattacharyya _ Gupi Bagha - Sarod Tribute.mp3","satyajit Ray","Prithwidev Bhattacharyya", "Gupi Bagha - Sarod Tribute"
"../music/satyajitRay","Anup Ghoshal (Satyajit Ray) _ Aar Bilombo.mp3","satyajit Ray","Anup Ghoshal (Satyajit Ray)", "Aar Bilombo"
"../music/satyajitRay","Satyajit Ray _ Pather Panchali BGM.mp3","satyajit Ray","Satyajit Ray", "Pather Panchali BGM"
"../music/satyajitRay","Anup Ghoshal (Satyajit Ray) _ Dhoronako Shantrimoshai.mp3","satyajit Ray","Anup Ghoshal (Satyajit Ray)", "Dhoronako Shantrimoshai"
"../music/satyajitRay","Anup Ghoshal, Rabi Ghosh (Satyajit Ray) _ Bhuter Raja Dilo Bor.mp3","satyajit Ray","Anup Ghoshal, Rabi Ghosh (Satyajit Ray)", "Bhuter Raja Dilo Bor"
"../music/satyajitRay","Satyajit Ray _ Felu Kela Mukul Is Hypnotised The Camel Ride Camels And Train Playout.mp3","satyajit Ray","Satyajit Ray", "Felu Kela Mukul Is Hypnotised The Camel Ride Camels And Train Playout"
"../music/bombayBandook","Bombay Bandook _ Azad.mp3","bombay Bandook","Bombay Bandook", "Azad"
"../music/bombayBandook","Bombay Bandook _ Tilak.mp3","bombay Bandook","Bombay Bandook", "Tilak"
"../music/novoAmor","Novo Amor _ State Lines.mp3","novo Amor","Novo Amor", "State Lines"
"../music/novoAmor","Novo Amor _ Alps.mp3","novo Amor","Novo Amor", "Alps"
"../music/novoAmor","Novo Amor _ Carry You.mp3","novo Amor","Novo Amor", "Carry You"
"../music/twenty1pilots","Twenty One Pilots _ Nico and the Niners.mp3","twenty1pilots","Twenty One Pilots", "Nico and the Niners"
"../music/twenty1pilots","Twenty One Pilots _ Bandito.mp3","twenty1pilots","Twenty One Pilots", "Bandito"
"../music/twenty1pilots","Twenty One Pilots _ My Blood.mp3","twenty1pilots","Twenty One Pilots", "My Blood"
"../music/twenty1pilots","Twenty One Pilots _ Ride.mp3","twenty1pilots","Twenty One Pilots", "Ride"
"../music/twenty1pilots","Twenty One Pilots _ Stressed Out.mp3","twenty1pilots","Twenty One Pilots", "Stressed Out"
"../music/twenty1pilots","Twenty One Pilots _ Neon Gravestones.mp3","twenty1pilots","Twenty One Pilots", "Neon Gravestones"
"../music/twenty1pilots","Twenty One Pilots _ Chlorine.mp3","twenty1pilots","Twenty One Pilots", "Chlorine"
"../music/twenty1pilots","Twenty One Pilots _ Pet Cheetah.mp3","twenty1pilots","Twenty One Pilots", "Pet Cheetah"
"../music/twenty1pilots","Twenty One Pilots _ Jumpsuit.mp3","twenty1pilots","Twenty One Pilots", "Jumpsuit"
"../music/ankur","Ankur Tewari _ Aa Jaao - raw.mp3","ankur","Ankur Tewari", "Aa Jaao - raw"
"../music/ankur","Ankur Tewari (Ankur Tewari, Mike McKluskey) {Ankur Tewari} _ Jeene Mein Aye Maza.mp3","ankur","Ankur Tewari (Ankur Tewari, Mike McKluskey) {Ankur Tewari}", "Jeene Mein Aye Maza"
"../music/ankur","Ankur Tewari, The Ghalat Family _ Dil Haare.mp3","ankur","Ankur Tewari, The Ghalat Family", "Dil Haare"
"../music/ankur","Ankur Tewari, The Ghalat Family _ Harkat.mp3","ankur","Ankur Tewari, The Ghalat Family", "Harkat"
"../music/ankur","Benny Dayal, Ankur Tewari _ Thin Line of Blue.mp3","ankur","Benny Dayal, Ankur Tewari", "Thin Line of Blue"
"../music/vinceGuaraladi","Vince Guaraldi Trio _ Happiness Is.mp3","vince Guaraladi","Vince Guaraldi Trio", "Happiness Is"
"../music/vinceGuaraladi","Vince Guaraldi _ Frieda.mp3","vince Guaraladi","Vince Guaraldi", "Frieda"
"../music/vinceGuaraladi","Vince Guaraldi _ Rain Rain Go Away.mp3","vince Guaraladi","Vince Guaraldi", "Rain Rain Go Away"
"../music/vinceGuaraladi","Vince Guaraldi _  Joe Cool -  Instrumental.mp3","vince Guaraladi","Vince Guaraldi", " Joe Cool -  Instrumental"
"../music/olafur","Ólafur Arnalds _ Unfold.mp3","olafur","Ólafur Arnalds", "Unfold"
"../music/olafur","DJ Upzet _ Hans Zimmer meets Ólafur Arnalds.mp3","olafur","DJ Upzet", "Hans Zimmer meets Ólafur Arnalds"
"../music/olafur","Ólafur Arnalds _ We Contain Multitudes.mp3","olafur","Ólafur Arnalds", "We Contain Multitudes"
"../music/olafur","Ólafur Arnalds _ 20:17.mp3","olafur","Ólafur Arnalds", "20:17"
"../music/olafur","Ólafur Arnalds _ Say My Name.mp3","olafur","Ólafur Arnalds", "Say My Name"
"../music/olafur","Ólafur Arnalds _ ekki hugsa.mp3","olafur","Ólafur Arnalds", "ekki hugsa"
"../music/olafur","Ólafur Arnalds _ Oceans.mp3","olafur","Ólafur Arnalds", "Oceans"
"../music/snowPatrol","Snow Patrol _ If There's A Rocket Tie Me to It.mp3","snow Patrol","Snow Patrol", "If There's A Rocket Tie Me to It"
"../music/snowPatrol","Snow Patrol _ The Lightning Strike.mp3","snow Patrol","Snow Patrol", "The Lightning Strike"
"../music/homeTapes","Oh Wonder _ Lonely Star.mp3","home Tapes","Oh Wonder", "Lonely Star"
"../music/homeTapes","Oh Wonder _ I Like It When You Love Me (Home Tapes Video).mp3","home Tapes","Oh Wonder", "I Like It When You Love Me (Home Tapes Video)"
"../music/taylor","Taylor Swift _ Cardigan.mp3","taylor","Taylor Swift", "Cardigan"
"../music/taylor","Taylor Swift _ Exile.mp3","taylor","Taylor Swift", "Exile"
"../music/taylor","Taylor Swift _ This is me Trying.mp3","taylor","Taylor Swift", "This is me Trying"
"../music/taylor","Taylor Swift _ I Did Something Bad.mp3","taylor","Taylor Swift", "I Did Something Bad"
"../music/taylor","Taylor Swift _ Lover.mp3","taylor","Taylor Swift", "Lover"
"../music/taylor","Taylor Swift _ The last great american Dynasty.mp3","taylor","Taylor Swift", "The last great american Dynasty"
"../music/bombay","K S Chithra (AR Rahman) _ Kehna Hi Kya.mp3","bombay","K S Chithra (AR Rahman)", "Kehna Hi Kya"
"../music/bombay","Raman Mahadevan (AR Rahman) _ Tu Hi Re(The Unwind Mix).mp3","bombay","Raman Mahadevan (AR Rahman)", "Tu Hi Re(The Unwind Mix)"
"../music/bombay","AR Rahman _ Uyire Uyire.mp3","bombay","AR Rahman", "Uyire Uyire"
"../music/bombay","Remo Fernandez (AR Rahman) _ Ek Ho Gaye Hum Aur Tum.mp3","bombay","Remo Fernandez (AR Rahman)", "Ek Ho Gaye Hum Aur Tum"
"../music/bombay","AR Rahman - Bombay Theme.mp3","bombay","AR Rahman - Bombay Theme.mp3", "AR Rahman - Bombay Theme"
"../music/sevenSwans","Sufjan Stevens _ Waste Of What Your Kids Won't Have.mp3","seven Swans","Sufjan Stevens", "Waste Of What Your Kids Won't Have"
"../music/sevenSwans","Sufjan Stevens _ He Woke Me Up Again.mp3","seven Swans","Sufjan Stevens", "He Woke Me Up Again"
"../music/sevenSwans","Sufjan Stevens _ The Transfiguration.mp3","seven Swans","Sufjan Stevens", "The Transfiguration"
"../music/sevenSwans","Sufjan Stevens _ We Won't Need Legs To Stand.mp3","seven Swans","Sufjan Stevens", "We Won't Need Legs To Stand"
"../music/sevenSwans","Sufjan Stevens _ Abraham.mp3","seven Swans","Sufjan Stevens", "Abraham"
"../music/sevenSwans","Sufjan Stevens _ Seven Swans.mp3","seven Swans","Sufjan Stevens", "Seven Swans"
"../music/sevenSwans","Sufjan Stevens _ The Dress Looks Nice On You.mp3","seven Swans","Sufjan Stevens", "The Dress Looks Nice On You"
"../music/sevenSwans","Sufjan Stevens _ To be Alone with You.mp3","seven Swans","Sufjan Stevens", "To be Alone with You"
"../music/sevenSwans","Sufjan Stevens _ Sister.mp3","seven Swans","Sufjan Stevens", "Sister"
"../music/sevenSwans","Sufjan Stevens _ In the Devil's Territory.mp3","seven Swans","Sufjan Stevens", "In the Devil's Territory"
"../music/okJaanu","Arijit Singh (AR Rahman) _ Enna Sona.mp3","ok Jaanu","Arijit Singh (AR Rahman)", "Enna Sona"
"../music/okJaanu","AR Rahman, Srinidhi Venkatesh _ Ok Jaanu.mp3","ok Jaanu","AR Rahman, Srinidhi Venkatesh", "Ok Jaanu"
"../music/franzGordan","Franz Gordon _ Diving with My Harpoon.mp3","franz Gordan","Franz Gordon", "Diving with My Harpoon"
"../music/franzGordan","Franz Gordon _ Slow Day.mp3","franz Gordan","Franz Gordon", "Slow Day"
"../music/franzGordan","Franz Gordon _ Flirting at the Masquerade.mp3","franz Gordan","Franz Gordon", "Flirting at the Masquerade"
"../music/florenceNtheMachine","Florence + the Machine _ Dog Days Are Over.mp3","florence NtheMachine","Florence + the Machine", "Dog Days Are Over"
"../music/florenceNtheMachine","Florence + The Machine _ Ship To Wreck.mp3","florence NtheMachine","Florence + The Machine", "Ship To Wreck"
"../music/florenceNtheMachine","Florence + The Machine _ No light, no light.mp3","florence NtheMachine","Florence + The Machine", "No light, no light"
"../music/animals","This Town Needs Guns _ Quetzal.mp3","animals","This Town Needs Guns", "Quetzal"
"../music/animals","This Town Needs Guns _ Elk.mp3","animals","This Town Needs Guns", "Elk"
"../music/animals","This Town Needs Guns _ Crocodile.mp3","animals","This Town Needs Guns", "Crocodile"
